Compound_CID,SMILES
21759,CC(CC1=CC=CC=C1)N=CC(Cl)(Cl)Cl
22031,CC(C1=CC=CC=C1)C(C)(C)N
22275,CC(CNC)C1=CC=CC=C1.Cl
602804,CC(CC1=C(C(=CC(=C1)OC)OC)OC)N
410200,CC(CC1=CC(=C(C=C1)OC)OC)NCC2=CC=CC=C2
414332,COC1=C(C(=C(C=C1)CCN)OC)OC
430322,C1=CC=C(C=C1)CC(COC2=CC=CC=C2)N
24820239,CCSC1=C(C=C(C(=C1)OC)CCN)OC.Cl
24825775,CC1=C(C(=NN1C)C)C2=CC=CC(=C2)CCN(C)C
11095534,C[C@@H](CC1=CC(=C(C=C1)OC)OC)N
44557944,C1=CC(=CC(=C1)[N+](=O)[O-])CCN.Cl
44350147,CC(CC1=CC(=C(C(=C1OC)OC)OC)OC)N
44719490,COC1=CC(=CC(=C1OC)OC)C(CN)OC
44719558,CCOC1=CC(=C(C=C1CC(C)N)OC)OCC
44719562,CCOC1=CC(=C(C=C1CC(C)N)OCC)OC
44719582,CC(CC1=CC2=C(C=C1)OCO2)NCC3CC3
44719602,CCOC1=C(C=C(C(=C1)CC(C)N)OC)OC
76965389,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)Br)OC.Cl
1988106,C1=CC(=CC=C1CCN)C(F)(F)F
11731635,C[C@@H](CC1=CC(=CC=C1)OC(=O)N(C)C2CCCCC2)N(C)CC#C
141047,CC(CC1=C(C=C(C=C1)OC)OC)N
150989,CCC(CC1=CC=C(C=C1)Cl)N
151900,CC(CC1=CC=C(C=C1)SC)N
151954,COC1=CC(=C(C=C1CCN)OC)OC
159127,[2H]C([2H])(C1=CC=CC=C1)C([2H])([2H])N
15556608,C[C@@H](CC1=CC(=C(C=C1)OC)OC)N.Cl
24841286,CC(CC1=CC=C(C=C1)Cl)NOC.Cl
24841334,CC1=CC(=C(C=C1)OC)CC(C)NC.Cl
24841338,CCCC(C1=CC=CC=C1)C(C)N.Cl
202626,CC(CN)C1=CC(=CC=C1)OC.Cl
222898,CC(CC1=CC=CC=C1)N.OS(=O)(=O)O
2341,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
3128,CC(CC1=CC=C(C=C1)Cl)NC
2318,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2
4653,C1=CC(=CC=C1CCN)F
5805,CC(C)NCC(C1=CC(=C(C=C1)Cl)Cl)O.Cl
5825,C[C@@H](CC1=CC=CC=C1)N.C[C@@H](CC1=CC=CC=C1)N.OS(=O)(=O)O
4655,CC(CC1=CC=C(C=C1)O)NC
4771,CC(C)(CC1=CC=CC=C1)N
5195,CC(CC1=CC=CC=C1)N(C)CC#C
9801,CC(CC1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
9982,CCNC(C)CC1=CC=CC=C1
9986,CC(CC1=CC=C(C=C1)F)N
8423,CC(CC1=CC(=C(C=C1)OC)OC)N
10007,CC(C)(CC1=CC=C(C=C1)Cl)N
3046519,CC(CC1=CC=CC=C1)NCCC2=CC=C(C=C2)OC3=CC=C(C=C3)O.CC(C(=O)O)O
42054198,C[C@H](CC1=CC(=CC=C1)Cl)N
73554353,CC(CN(C)C)C1=CC=CC=C1.Cl
9815618,C[C@@H](CC1=CC(=CC=C1)C(F)(F)F)N
16040279,C1[C@@H]([C@H](CN(C1=O)CCC2=CC3=C(C=C2)OCO3)N)C4=CC(=C(C=C4F)F)F
44719469,COC1=CC(=CC(=C1OCC=C)OC)CCN
44719557,CCOC1=CC(=C(C=C1CC(C)N)OCC)OCC
44719565,CCOC1=CC(=C(C=C1CC(C)N)OC)OC
71555,COC1=C(C=C(C=C1)CCN)OC.Cl
74246,C1OC2=C(O1)C=C(C=C2)CCN.Cl
85261,C[C@@H](CC1=CC=C(C=C1)Cl)N.Cl
89332,CC(CN)C1=CC=CC=C1.Cl
91244,CC1=CC(=C(C=C1)CC(C)N)OC.Cl
90967,CC(CC1=C(C2=C(C=C1)OCO2)OC)N
95153,C1=CC(=CC=C1CCN)[N+](=O)[O-]
85262,C[C@H](CC1=CC=C(C=C1)Cl)N.Cl
76967435,C[C@@H](CC1=CC(=C(C(=C1)OC)OC)OC)N.Cl
26174,CC(CC1=CC2=C(C=C1)OCO2)[NH3+].[Cl-]
26482,C1=CC=C(C=C1)CC(C2=CC=CC=C2)N
31013,CC(CC1=C(C=CC(=C1OC)OC)OC)N
31730,CC(CC1=CC=C(C=C1)Cl)NCC2CC2
38114,COC(CNCC1=CC=CC=C1)C2=CC(=CC=C2)C(F)(F)F
62885,CC(CC1=CC=CC=C1)N.OP(=O)(O)O
65477,CC(C)(CC1=CC=C(C=C1)Cl)N.Cl
65324,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.Cl
52312,CCN(CC1=CC=CC=C1)CC(C2=CC=C(C=C2)Cl)O
62787,CC(CC1=C(C=CC(=C1)OC)OC)N
68313,CN(C)CCC1=CC=C(C=C1)O
62066,CCC1=CC(=C(C=C1OC)CC(C)N)OC.Cl
65682,C[C@@H](CC1=CC=CC=C1)N(C)C
48218,CCN(CCCCO)CCC1=CC=CC=C1
3029780,COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2)OC.OCl(=O)(=O)=O
3048400,CC(CC1=C(C=CC(=C1)OC)OC)NC.Cl
3029781,COC1=C(C=C(C=C1)CCNCC2=CC(=C(C=C2)OC)OC)OC.Br
3043629,CCC(CC1=C(C=C(C=C1)N(C)C)Cl)N.Cl.Cl
3052528,C1=CC(=CC=C1CC(C2=CC=C(C=C2)Cl)N)Cl.Cl
3046161,C[C@H](CC1=CC2=C(C=C1)OCO2)N
3046517,CC(CC1=CC=CC=C1)NCCC2=CC=C(C=C2)OC3=CC=C(C=C3)O.Cl
3048401,CC(CC1=C(C=CC(=C1)OC)OC)NC
3049777,CC1=CC=C(C=C1)C(C2=CC=CC=C2)OCCNC(C)(C)CC3=CC=CC=C3.CC1=CC=C(C=C1)C(C2=CC=CC=C2)OCCNC(C)(C)CC3=CC=CC=C3.C(=O)(C(=O)O)O
3050061,C[C@@H](CC1=CC2=C(C=C1)OCO2)N
120233,CNCCC1=CC=C(C=C1)F.Cl
120993,CC(C)(CC1=CC=C(C=C1)C(F)(F)F)N.Cl
121501,CC(CC1=CC(=CC=C1)F)N
91246,CC(CC1=CC(=CC(=C1)OC)OC)N.Cl
118031,CC(CC1=CC2=C(C(=C1)OC)OCO2)N.Cl
121531,CC(CC1=CC=CC=C1F)N
114458,CC(CC1=C(C=CC(=C1)OC)OC)N(C)C
103544,CCCNC(C)CC1=CC=CC=C1
95090,CC(C(C1=CC=CC=C1)C2=CC=CC=C2)N
103771,CCC(CC1=CC=CC=C1)N
104735,CNCCC1=CC=C(C=C1)OC
105039,CCNC(C)CC1=CC2=C(C=C1)OCO2
107259,CC(CC1=CC=C(C=C1)I)NC
120618,CN(C)C(CN(CC1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3
102554,CC(CC1=CC=CC=C1)NCC2=CC=CC=C2
114457,CC(CC1=C(C=CC(=C1)OC)OC)N(C)C.Cl
114461,CC(CC1=CC(=C(C=C1)OC)OC)N.Cl
57419048,CCC(CC1=CC(=C(C(=C1)OC)OC)OC)N.Cl
132372531,CC(CC1=CC=CC=C1SC)N.Cl
3039210,CCC(CC1=CC2=C(C=C1)OCO2)N.Cl
3046454,CC1=CC=C(C=C1)C(C2=CC=CC=C2)OCCN(C)C(C)(C)CC3=CC=CC=C3.Cl
3050202,CCCN(CCC1=CC=CC=C1)CCC2=CC(=CC=C2)OC(=O)C.Cl
3052538,COC1=CC=C(C=C1)C(CC2=CC(=CC=C2)Cl)N.Cl
3065010,CCCSC(CN(C)C)C1=CC=CC=C1.Cl
3052545,COC1=C(C=C(C=C1)C(CC2=CC(=CC=C2)Cl)N)OC.Cl
21777,CC(CC1=CC=CC=C1)NCCCCl
25223,CC(C)(CC1=CC=CC=C1Cl)N
22276,CC(CNC)C1=CC=CC=C1
27869,CC(C(C1=CC=CC=C1)O)N(C)C(=O)C
26727,CC1=C(C=C(C=C1)CC(C)N)C
27139,CNCC(C1=CC(=CC=C1)C(F)(F)F)OC
85780760,CCOC1=C(C=C(C=C1OC)CCN)OC.Cl
10251906,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC
45789187,C1=CC(=CC=C1CCN)C#N.Cl
166177301,CC1=CC(=C(C(=C1)OC)CC(C)N)OC.Cl
163203593,CC1=C(C=C(C=C1OC)CCN)OC.Cl
156589035,CC(CC1=C(C=CC(=C1OC)OC)OC)N.Cl
197788,CC(CC1=CC=C(C=C1)OC)NC.Cl
199116,CC1=CC=C(C=C1)CC(C)N
200085,CC(C1=CC=CC=C1)C(C)(C)N.Cl
200956,C1=CC=C(C=C1)COC2=CC=C(C=C2)CCN.Cl
202732,CC(CC1=CC=CC=C1)NCC2=CC(=C(C(=C2)OC)OC)OC.Cl
200381,COC1=C(C=CC(=C1)CCN)OCC2=CC=CC=C2.Cl
201041,CC(C(C1=CC=CC=C1)C2=CC=CC=C2)NC.Cl
201553,CC(CC1=CC(=C(C=C1)Cl)Cl)N.Cl
202817,CC(CC1=CC=CC=C1)NCC2=CC=C(C=C2)OC.Cl
197179,CC(CC1=CC=CC=C1)N.CS(=O)(=O)O
199107,CC1=CC=C(C=C1)CC(C)NOC.Cl
204964,C1=CC=C(C=C1)CNCC(C2=CC=CC=C2)Br.Br
205000,CCCCCCCCOC(CN(CC)CC)C1=CC=C(C=C1)C2CCCCC2.Cl
208044,CC(CC1=CC(=C(C(=C1)OC)Br)OC)N
211121,CC(C)NC(C)CC1=CC=CC=C1OC.Cl
200155,COC1=CC=C(C=C1)CCN.Cl
201403,CC(CC1=CC(=CC=C1)C(F)(F)F)N(C)CC2=CC=CC=C2.C1CCC(CC1)NS(=O)(=O)O
203627,CC(CC1=CC=CC=C1)NCC2=CC=C(C=C2)F.Cl
201042,CC(C(C1=CC=CC=C1)C2=CC=CC=C2)NC
203086,CC(CC1=CC=CC=C1)N(C)CC=C(C2=CC=CC=C2)C3=CC=CC=C3.Cl
213536,CC(C)NC(C)CC1=CC=CC=C1
214868,CN(C)CCCC(CN(C)C)C1=CC=CC=C1
208043,CC(CC1=CC(=C(C(=C1)OC)Br)OC)N.Cl
218629,C[C@H](C1=CC=CC=C1)[C@@H](C)NC(C)C.Cl
208446,CN(C)CC(C1=CC=CC=C1)Cl
211810,COC1=CC=CC(=C1)C(CN)OC.Cl
211862,CC1=CC=C(O1)CNC(C)CC2=CC=CC=C2
214387,CCOCCC(CN(C)C)C1=CC=CC=C1
24843043,C1OC2=C(O1)C=C(C=C2)CNCCC3=CC=CC=C3.Cl
4380476,COC(=O)NCCC1=CC=CC=C1
166177236,CC(CC1=CC2=C(C=C1)OCO2)NCC3=CC=CC=C3.Cl
166177248,CC(CC1=C2C(=C(C=C1)OC)OCO2)N.Cl
135391539,CCC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2O)OC
2912064,C1CN(CCC1N(CCC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CC=C(C=C4)[N+](=O)[O-]
2912100,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)N(CCC3=CC=CC=C3)CC4=CC=CC=C4
11120913,CCN(C)C(=O)OC1=CC=CC(=C1)CC(C)N(C)CC#C
11040746,C=NCCC1=CC=CC=C1
10921791,C#CCNCCC1=CC(=CC=C1)O
16258770,COC1=C(C=C(C(=C1)CCN)Br)OC.Cl
21122018,CC(CC1=CC=CC=C1)N(C)N=O
23273462,CC1=C(C(=CC=C1)C)CCN
45091543,CN(C)CCC1=CC(=C(C=C1)OC)O
53299307,CCC1=CC(=C(C=C1OC)CCN)OC.Cl
131667946,CCC(CC1=CC=CC=C1)NCC.Cl
1621469,C1OC2=C(O1)C=C(C=C2)CNCCC3=CC=CC=C3
1136063,CC1(CC2=NC3=C(C=C2CO1)C4=C(S3)C(=NC=N4)NCCC5=CC=CC=C5)C
4217742,CC(CC1=CC(=CC=C1)C(F)(F)F)NC(C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl
7175885,C[C@@H](CNC)C1=CC=CC=C1
12626543,CC(CC1=C(C(=CC(=C1)OC)OC)OC)N.Cl
1591119,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=C(C=C4)Cl
1243304,C1CC2=C(C1)C(=NC3=C2C4=C(S3)C(=NC=N4)NCCC5=CC=CC=C5)N6CCOCC6
2724276,C[C@@H](C1=CC=CC=C1)N(C)C
3847395,C1COCCN1C(CN)C2=CC=CC=C2Cl
1615809,C1=CC=C(C=C1)CCNCC2=CC=CO2
6989211,C[C@H](CNC)C1=CC=CC=C1
1723515,CC1=CC(=C(C=C1OC)C)CNCCC2=CC=CC=C2
11822595,CC(CC1=CC(=CC=C1)OC(=O)N(C)C)NCC#C
16460952,COC1=NC(=NC(=N1)NCCC2=CC=CC=C2)OC
11825091,CCCCCCN(C)C(=O)OC1=CC=CC(=C1)C[C@H](C)N(C)CC#C
20337296,COC1=C(C(=C(C=C1)CCN)SC)OC
20518142,COC1=C(C(=C(C=C1)CCNCC2=CC=CC=C2)Cl)OC
42614382,C1=CC=C(C=C1)[C@@H](C(F)(F)F)N.Cl
44152151,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F.C[C@]1(CC[C@@H](C1(C)C)C(=O)O)C(=O)O
21144371,COC1=CC(=C(C=C1)CCN)OC.Cl
44350017,CCCSC1=C(C=C(C(=C1)OC)CCNO)OC
44821772,CCN1C(=C(C=N1)C2=CC(=NC(=N2)NCCC3=CC=CC=C3)C(F)F)C
44821936,C1=CC=C(C=C1)CCNC2=NC(=CC(=N2)C(F)F)C3=CC=C(C=C3)Cl
71406550,CC(=O)NCCC1=CC(=C(C=C1OC)S(=O)C)OC
91827147,CCCCCC1=CC=C(C=C1)C[C@@H](C)NC.C(=C/C(=O)O)\C(=O)O
131708795,[2H]C([2H])([2H])C([2H])(C([2H])([2H])C1=CC(=CC=C1)C(F)(F)F)N.Cl
2217255,COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2)Cl
2179775,COC1=C(C=CC(=C1)C=NCCC2=CC=CC=C2)O
4612058,CC(C1=CC(=CC=C1)OC)N
11957536,CCCN(CCC)CCC1=CC(=C(C=C1)O)O.Br
12268977,C1=CC=C(C(=C1)CCN)Cl.Cl
12275569,CC(CC1=CC(=C(C=C1)OC)OCC2=CC=CC=C2)N
18591266,C1=CC=C(C=C1)CCNC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
18560558,C1=CC=C(C=C1)CCNC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=C(C=C5)Cl
163203608,COC1=C(C(=CC(=C1)CCN)SC)OC.Cl
133065423,CCC1=CC(=C(C=C1OC)CC(C)N)OC.OS(=O)(=O)O
779425,CN(CCC1=CC(=C(C=C1)OC)OC)CC2=CC(=C(C=C2)OC)OC
2760728,C1=CC=C(C(=C1)CCN)OC(F)(F)F
17139087,CC(CC1=CC=CC=C1)N(C)C.Cl
17221747,C1=CC=C(C=C1)CCNCC2=CC3=C(C=C2)NC=C3
16202787,CS(=O)(=O)C1=CC=C(C=C1)CCN2C[C@@H]([C@H](CC2=O)C3=CC(=C(C=C3F)F)F)N
16202915,C1CN(C[C@@H]([C@H]1C2=CC(=C(C=C2F)F)F)N)C(=O)NC3=CC=CC=C3
16202919,C1CN(C[C@@H]([C@H]1C2=CC(=C(C=C2F)F)F)N)C3=CC(=NC=N3)N4CCC(C4)(F)F
16203151,C1CN(C[C@@H]([C@H]1C2=CC(=C(C=C2F)F)F)N)C3=NC=NC(=C3)C4=CC=CC=C4
16204463,C1[C@@H]([C@H](CN(C1=O)CC2=CC=CC=C2)N)C3=CC(=C(C=C3F)F)F
20901210,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCCC5=CC=CC=C5
169440251,[2H]C([2H])([2H])C([2H])([2H])NCC(C)C1=CC=CC=C1.Cl
169447473,[2H]C([2H])([2H])N(CC(C)C1=CC=CC=C1)C([2H])([2H])[2H].Cl
4046228,C1=CC=C(C=C1)CCNCC2=CC(=C(C=C2)Cl)Cl
10036637,COC1=CC(=C(C=C1CCN)OC)[N+](=O)[O-]
11068527,CC(CC1=CC(=CC=C1)OC(=O)N(C)C2CCCCC2)NCC#C
11188132,CC(CC1=CC(=CC=C1)OC(=O)N(C)C2CCCCC2)N(C)CC#C
71310817,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C.C1=CC=C([C-]=C1)CCN.Cl[Pd+]
71314913,C[C@@H](CC1=CC=CC=C1)NCC2=CC=CC=C2Cl.Cl
90479241,CCCCCC1=CC=C(C=C1)C[C@H](C)NC.C(=C\C(=O)O)\C(=O)O
820370,COC1=C(C=C(C(=C1)CCN)Br)OC
10858645,CCN(C)C(=O)OC1=CC=CC(=C1)CCNC
3747602,CC(C)C1=NC2=C(C3=C1COC(C3)(C)C)C4=C(S2)C(=NC=N4)NCCC5=CC=CC=C5
3750698,CCN(CC)CCC1=CC=CC=C1
1316353,C1CN(CCC1N(CCC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CNC5=CC=CC=C54
3775282,CC1(CC2=C(CO1)SC3=NC(=NC(=C23)NCCC4=CC=CC=C4)SCC5=CC=CC=C5)C
10990561,CCN(C)C(=O)OC1=CC=CC(=C1)CC(C)NCC#C
1506648,C1=CC=C(C=C1)CCNC2=NC(=NC(=N2)N)CSC3=CC=CC=C3
6435294,C/C=C(\C)/C(=O)OCCNC(C)CC1=CC(=CC=C1)C(F)(F)F
1504229,C1=CC=C(C=C1)CCNC2=NC(=NC(=N2)N)CCl
10883445,CC(C)(C)[Si](C)(C)OC1=C(C=C(C=C1)CCN)O[Si](C)(C)C(C)(C)C
6447034,CN(CCC1=CC=CC=C1)CCC2=CC(=C(C=C2)O)O.CN(CCC1=CC=CC=C1)CCC2=CC(=C(C=C2)O)O.C(=C/C(=O)O)\C(=O)O
10881476,CCN(C)C(=O)OC1=CC=CC(=C1)CCNC(C)C#C
16058650,CS(=O)(=O)C1=CC=CC(=C1)C2=CC(=NC=N2)N3CC[C@@H]([C@H](C3)N)C4=CC(=C(C=C4F)F)F
12213639,C[C@H](CC1=CC=CC=C1)NC.Cl
10868386,CC(CC1=CC(=CC=C1)O)N(C)CC#C
12051143,COCOC1=CC=C(C=C1)CCN
17875246,CC(C)(C)OC(=O)N(C)CCC1=CC=CC=C1
12626558,CC(CC1=C(C=C(C=C1OC)OC)OC)N.Cl
10859886,CCN(C)C(=O)OC1=CC=CC(=C1)CCN(C)CC#C
10944133,CN(CCC1=CC(=CC=C1)O)CC#C
20337306,COC1=C(C=C(C=C1)CCN)OC.Br
12734921,CCC(CC1=CC=CC=C1)N.Cl
40472480,CC[C@@H](CC1=CC=CC=C1)N
44375085,CCOC1=CC(=CC(=C1SC)OCC)CCN
44276763,COC1=C(C=CC(=C1OC)SC)CCN
44276771,COC1=CC(=CC(=C1SC)OC)CCN
44246719,CCCCNC(C)CC1=CC=CC=C1.Cl
71442477,CN(C)CCC1=CC(=C(C=C1)O)O.Br
71424713,COC1=CC(=C(C=C1)OC)CCNCC2=CC=CC=C2O
71650599,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)Cl)OC.Cl
139032847,CC(CC1=CC=CC=C1)N(C)C/C=C\Cl
1897465,CC1(CC2=C(CO1)C(=NC3=C2C4=C(S3)C(=NC=N4)NCCC5=CC=CC=C5)C6=CC=CC=C6)C
1899525,CCCCC1=NC2=C(C3=C1COC(C3)(C)C)C4=C(S2)C(=NC=N4)NCCC5=CC=CC=C5
2163885,COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2)Br
1784919,CC1(CC2=NC3=C(C=C2CO1)C4=C(O3)C(=NC=N4)NCCC5=CC=CC=C5)C
1900082,CCC1=NC2=C(C3=C1CCCC3)C4=C(S2)C(=NC=N4)NCCC5=CC=CC=C5
2752102,COC1=CC=C(C=C1)CCNCC2=CC(=C(C=C2)OC)OC.Cl
2794176,COC1=C(C=C(C=C1)CCN)OCC2=CC=CC=C2
2771858,CC(C1=C(C=C(C=C1)Cl)Cl)N
5303052,CCSCC1=NC(=NC(=N1)NCCC2=CC=CC=C2)N
5299033,C1=CC=C(C=C1)CCNC2=NC(=NC(=N2)N)CSCC3=CC=CO3
5311017,C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2
15915351,CCC1=CC(=C(C=C1SC)CC(C)N)OC
16202917,C1CCN(C1)C2=CC(=NC=N2)N3CC[C@@H]([C@H](C3)N)C4=CC(=C(C=C4F)F)F
16203033,C1[C@@H]([C@H](CN(C1=O)CCC2=CC=CC=C2)N)C3=CC(=C(C=C3F)F)F
16203037,CS(=O)(=O)C1=CC=CC(=C1)CCN2C[C@@H]([C@H](CC2=O)C3=CC(=C(C=C3F)F)F)N
16203153,C1CCN(CC1)C2=CC(=NC=N2)N3CC[C@@H]([C@H](C3)N)C4=CC(=C(C=C4F)F)F
16204461,C1[C@@H]([C@H](CN(C1=O)C2=CC=CC=C2)N)C3=CC=CC=C3Cl
16204465,C[C@H](CN1C[C@@H]([C@H](CC1=O)C2=CC(=C(C=C2F)F)F)N)C3=CC=CC=C3
22722828,CC(=O)N(CCC1=CC=CC=C1)CCS
53403531,C1=CC(=C(C=C1C(F)(F)F)CCN)F
64988965,CC(C)C(CNC)C1=CC=CC=C1
91827205,CCCCCC1=CC=C(C=C1)C[C@H](C)NC.C(=C/C(=O)O)\C(=O)O
145566107,CN(CCC1=CC2=C(C=C1)OCO2)CC3=CC4=C(C=C3)OCO4
146160354,CCN(CCC1=CC=CC=C1)CC#CCN(CC)CCC2=CC=CC=C2.Cl.Cl
4969783,CCCC1=NC2=C3C(=CC(=NC3=NN2C(=C1)NCCC4=CC=CC=C4)C)C
5227281,C1CCC2=C(C1)C3=C(N=C2N4CCOCC4)SC5=C3N=CN=C5NCCC6=CC=CC=C6
138365,CNCCC1=CC(=C(C(=C1)OC)OC)OC
141685,CC(CC1=CC(=C(C=C1Br)OC)OC)N
145108,CCOC1=C(C=CC(=C1)CCN)OC
70969,CC(C)(CC1=CC=CC=C1)N.Cl
71285,CC(CC1=CC2=C(C=C1)OCO2)NC.Cl
71877,CCCCCC1=CC=C(C=C1)CC(C)NC
2870811,C1CCN(C1)C2=CC(=C(C=C2)[N+](=O)[O-])NCCC3=CC=CC=C3
70892,C1CC(CCC1CNCCC2=CC=CC=C2)CNCCC3=CC=CC=C3.Cl.Cl
13789851,C1=CC=C(C=C1)CCNC2=NNC(=N2)N
13888179,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCC1=CC=C(C=C1)O
71309944,C1=CC=C(C=C1)CC[15NH2]
71315552,[2H]C([2H])([2H])N(CCC1=CC=C(C=C1)OC)C([2H])([2H])[2H]
458983,C1=CC(=CC=C1CCN)[N+](=O)[O-].Cl
3541750,CC(C)(C)OC(=O)NCCC1=CC=CC=C1
2063925,CCOC1=CC=C(C=C1)CNCCC2=CC=CC=C2
1990819,COC1=CC(=C(C=C1)CNCCC2=CC=CC=C2)OC
2063754,C1=CC=C(C=C1)CCNCC2=CC=CC=N2
2024158,CC(C)C1=NC2=C(C3=C1COC(C3)(C)C)C4=C(S2)C(=NC(=N4)SC)NCCC5=CC=CC=C5
2053613,CCN1C2=C(C=C(C=C2)CNCCC3=CC=CC=C3)C4=CC=CC=C41
2063752,C1=CC=C(C=C1)CCNCC2=CC=CC=C2[N+](=O)[O-]
2063868,CC1=CC=CC=C1CCN
11110155,CCCN(C)C(=O)OC1=CC=CC(=C1)CC(C)NCC#C
4163245,C1=CC=C(C=C1)CCNC2=CC=C(C=C2)[N+](=O)[O-]
21123049,C1=CC(=CC=C1CCN)N(CCCl)CCCl.Cl
21150465,CNCC(C1=CC=CC=C1)OC.Cl
54592915,COC1=C(C=C(C=C1)Cl)CCN.Cl
146160359,CN(CCC1=CC=CC=C1)CC#CCN(C)CCC2=CC=CC=C2.Cl.Cl
146160361,CN(CCC1=CC2=C(C=C1)OCO2)CC3=CC(=CC=C3)OC
146160365,CC(CC1=CC=C(C=C1)OC)NC.CC(CC1=CC=C(C=C1)OC)NC.OS(=O)(=O)O
146160369,C1=CC=C(C=C1)CCN(CC#CCN(CCC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CC=CC=C4.Cl.Cl
21150463,CNCCC1=CC(=CC=C1)OC.Cl
42614383,C1=CC=C(C=C1)[C@H](C(F)(F)F)N.Cl
6445423,CCOC1=C(C=C(C=C1)Cl)CCN(C)C.C1CCC(CC1)/C(=C\C(=O)O)/C(=O)O
6447035,CCCN(CCC1=CC=CC=C1)CCC2=CC(=C(C=C2)OC(=O)C)OC(=O)C.CCCN(CCC1=CC=CC=C1)CCC2=CC(=C(C=C2)OC(=O)C)OC(=O)C.C(=C/C(=O)O)\C(=O)O
2911814,COC1=C(C=C(C=C1)Br)CN2CCC(CC2)N(CCC3=CC=CC=C3)CC4=CC=CC=C4
2162775,C1CN(CCC1N(CCC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CC=CC=C4Br
2162843,C1CN(CCC1N(CCC2=CC=CC=C2)CC3=CC=CC=C3)CC4=CC=C(C=C4)Br
2530253,CC1=CC=CC=C1[C@@H](C)N
6435295,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)/C=C/C2=CC=CC=C2
6436667,C/C=C\P(=O)(O)O
16019417,CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCCC5=CC=CC=C5
15915352,CCC1=CC(=C(C=C1SC)CC(C)N)OC.Cl
20055400,C[C@H](CC1=CC=CC=C1)N.C[C@H](CC1=CC=CC=C1)N.OS(=O)(=O)O
23647087,CC(=O)N1C[C@@H]([C@H](C1)N)C2=C(C=C(C=C2)Cl)Cl
23647091,CCN(C)C(=O)N1C[C@@H]([C@H](C1)N)C2=C(C=C(C=C2)Cl)Cl
23647095,C1[C@@H]([C@H](CN1C2=CC=CC=C2)N)C3=C(C=C(C=C3)Cl)Cl
23647099,C1[C@@H]([C@H](CN1C2=NC=CC(=N2)C3=CC=CC=C3)N)C4=C(C=C(C=C4)Cl)Cl
23647103,C1[C@@H]([C@H](CN1C2=NC=NC(=C2)C3=CSC=C3)N)C4=C(C=C(C=C4)F)Cl
23647107,C1[C@@H]([C@H](CN1C2=NC=NC(=C2)C3=CC(=CC=C3)C(=O)O)N)C4=CC(=C(C=C4F)F)F
24252544,CC(C)(CN)C1=CC(=CC=C1)Cl
21943408,CC1=CC=C(C=C1)C(CNC)O
77145615,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4.CC(C)(C)OC.C1=CC=C([C-]=C1)CCN.Cl[Pd+]
1384824,CC(C)C1=NC2=C(C3=C1CCCC3)C4=C(S2)C(=NC=N4)NCCC5=CC=CC=C5
1390970,CC1(CC2=C(CO1)C(=NC3=C2C4=C(S3)C(=NC=N4)NCCC5=CC=CC=C5)N6CCCC6)C
4208433,COC1=C(C=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=CC(=C(C=C3)[N+](=O)[O-])NCCC4=CC=CC=C4)OC
3056779,C1=CC=C(C=C1)CCN[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O
3065811,CC(CC1=CC=CC=C1OC)NCC2=CC=CC=C2.Cl
