Compound_CID,SMILES,N_O_MinCharge,Frac_NegativeAtoms,PEOE_VSA1,PEOE_VSA14,N_coord,coord_types,MolecularWeight,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,LogP,RingCount,HeteroRing,FSP3
81315705,C1COC(CN1C(=O)C2=NC=C(C=C2)N)C#N,-0.3974812532039856,0.4705882352941176,15.370440161812713,0.0,3.0,2.0,232.243,1.0,5.0,1.0,0.0283799999999999,2.0,2.0,0.3636363636363636
3895814,COC(=O)CCC(=O)C[N+]1=CC=C(C=C1)N,-0.4689856482151943,0.3125,10.470530430962237,5.969305287951849,2.0,2.0,223.252,1.0,4.0,5.0,0.0785999999999996,1.0,1.0,0.3636363636363636
104742843,CC(=O)NC1CCN(CC1)C(=O)C2=C(C=CC=N2)N,-0.3968123292807329,0.5263157894736842,15.950365812018994,0.0,2.0,2.0,262.313,2.0,4.0,2.0,0.4044999999999999,2.0,2.0,0.4615384615384615
67235042,CC(=C)C1=C(C=CC(=C1)OC2=NC=C(C=C2)N)C#N,-0.4390309300204837,0.631578947368421,10.470530430962237,0.0,3.0,1.0,251.289,1.0,4.0,3.0,3.3608800000000008,2.0,1.0,0.0666666666666666
72216770,CC(=O)C1=CC(=CC(=N1)CC(=O)O)N,-0.4809441605072994,0.5,10.84019487200289,5.969305287951849,2.0,2.0,194.19,2.0,4.0,3.0,0.4934999999999999,1.0,1.0,0.2222222222222222
121014085,CN(C(C(=O)OC)C(=O)OC)C(=O)C1=C(C=CC=N1)N,-0.4670336811899849,0.5,20.10730311561276,11.9386105759037,2.0,2.0,281.268,1.0,7.0,4.0,-0.5496000000000001,1.0,1.0,0.3333333333333333
88586442,CN(C(=C)S/C(=N\N)/C1=CN=CC=C1)C(=O)CCOC,-0.3841555051861342,0.5,15.479442954916768,0.0,3.0,2.0,294.38000000000005,1.0,6.0,6.0,1.4012000000000002,1.0,1.0,0.3076923076923077
82546285,COC(=O)C1=CC(=CC=C1)NC(=O)C2=C(N=CC=C2)N,-0.4654165985680297,0.6,15.787319034968563,5.969305287951849,2.0,2.0,271.276,2.0,5.0,3.0,1.7027,2.0,1.0,0.0714285714285714
12695760,COC1=CC=CC(=C1)NC2=CC=CC=N2,-0.4966877372251279,0.6,10.05365155780638,0.0,2.0,1.0,200.241,1.0,3.0,3.0,2.8338,2.0,1.0,0.0833333333333333
91777591,CC(C1=NN2CCN(CC2=C1)CC3=C(N=CC=C3)N)O,-0.387027495127857,0.5,10.84019487200289,0.0,5.0,1.0,273.34000000000003,2.0,5.0,3.0,0.9294,3.0,3.0,0.4285714285714285
693282,C1=CN=C(C=C1Br)N,-0.3836696095716633,0.625,5.733667477162185,0.0,2.0,1.0,173.01299999999998,1.0,2.0,0.0,1.4263,1.0,1.0,0.0
24853950,C1=CC(=C(N=C1)NC(=O)C2=CC=C(C=C2)C(F)(F)F)N,-0.3957306847292072,0.65,11.050456081168516,6.176298517443475,2.0,2.0,281.237,2.0,3.0,2.0,2.9349,2.0,1.0,0.0769230769230769
81317188,COC(=O)CCNC(=O)C1=NC=C(C=C1)N,-0.4689466730296745,0.5,15.787319034968563,5.969305287951849,2.0,2.0,223.23200000000003,2.0,5.0,4.0,-0.0433000000000002,1.0,1.0,0.3
63154420,CCCCCCCCOC(=O)C1=CC(=CN=C1)N,-0.4620555899481944,0.6666666666666666,10.470530430962237,5.969305287951849,2.0,2.0,250.342,1.0,4.0,8.0,3.1811000000000007,1.0,1.0,0.5714285714285714
72217737,CC(=O)C1=NC(=C(C=C1)N)C=O,-0.3968815509106239,0.5,5.733667477162185,0.0,2.0,2.0,164.16399999999996,1.0,4.0,2.0,0.6789000000000001,1.0,1.0,0.125
53417815,C1CNC(=O)CC1C2=NC=CC(=C2)N,-0.3986304625793664,0.5,11.050456081168516,0.0,2.0,2.0,191.234,2.0,3.0,1.0,0.6573999999999999,2.0,2.0,0.4
63154032,C1CC1COC(=O)C2=CC(=CN=C2)N,-0.4617600955565679,0.5714285714285714,10.470530430962237,5.969305287951849,2.0,2.0,192.218,1.0,4.0,3.0,1.2306,2.0,1.0,0.4
165593082,C1C(C(CN1)O)C2=C(N=CC=C2)N,-0.3911116743090403,0.4615384615384615,16.156983476009223,0.0,3.0,1.0,179.22299999999998,3.0,4.0,1.0,-0.2884999999999999,2.0,2.0,0.4444444444444444
